uniprotkb_A	uniprotkb_B	gene_symbol_A	gene_symbol_B	interaction_detection_method	publication_first_author	publication_year	publication_identifier	interaction_type	interaction_identifier	intact_miscore
Q96EB6	P67870	SIRT1	CSNK2B	MI:0006	Jang	2011	21968188	MI:0914	EBI-7459528	0.63
P68400	Q96EB6	CSNK2A1	SIRT1	MI:0006	Jang	2011	21968188	MI:0914	EBI-7459566	0.69
P68400	P67870	CSNK2A1	CSNK2B	MI:0006	Jang	2011	21968188	MI:0914	EBI-7459566	0.95
P67870	P68400	CSNK2B	CSNK2A1	MI:0006	Jang	2011	21968188	MI:0914	EBI-7459596	0.95
P67870	Q96EB6	CSNK2B	SIRT1	MI:0006	Jang	2011	21968188	MI:0914	EBI-7459596	0.63
Q96EB6	P67870	SIRT1	CSNK2B	MI:0096	Jang	2011	21968188	MI:0407	EBI-7459621	0.63
Q96EB6	P67870	SIRT1	CSNK2B	MI:0096	Jang	2011	21968188	MI:0915	EBI-7459636	0.63
P67870	Q96EB6	CSNK2B	SIRT1	MI:0018	Jang	2011	21968188	MI:0915	EBI-7459661	0.63
Q04206	P67775	RELA	PPP2CA	MI:0096	Yang	2001	11591705	MI:0914	EBI-7997744	0.59
Q04206	P30153	RELA	PPP2R1A	MI:0096	Yang	2001	11591705	MI:0914	EBI-7997744	0.50
Q04206	P30153	RELA	PPP2R1A	MI:0096	Yang	2001	11591705	MI:0915	EBI-7997762	0.50
P67775	Q04206	PPP2CA	RELA	MI:0030	Yang	2001	11591705	MI:0915	EBI-7997780	0.59
P67775	Q04206	PPP2CA	RELA	MI:0030	Yang	2001	11591705	MI:0915	EBI-7997789	0.59
Q04206	P67775	RELA	PPP2CA	MI:0434	Yang	2001	11591705	MI:0203	EBI-7997807	0.59
P67775	Q04206	PPP2CA	RELA	MI:0434	Yang	2001	11591705	MI:0203	EBI-9870035	0.59
Q04206	P67775	RELA	PPP2CA	MI:0434	Yang	2001	11591705	MI:0203	EBI-9870045	0.59
P05067	O00213	APP	APBB1	MI:0096	Klug	2011	21968187	MI:0407	EBI-7457912	0.56
O00213	Q07954	APBB1	LRP1	MI:0096	Klug	2011	21968187	MI:0407	EBI-7457962	0.61
Q07954	O00213	LRP1	APBB1	MI:0096	Klug	2011	21968187	MI:0915	EBI-7458074	0.61
Q07954	P05067	LRP1	APP	MI:0096	Klug	2011	21968187	MI:0915	EBI-7458074	0.40
P05067	O00213	APP	APBB1	MI:0077	Klug	2011	21968187	MI:0407	EBI-7458242	0.56
Q07954	O00213	LRP1	APBB1	MI:0077	Klug	2011	21968187	MI:0407	EBI-7458327	0.61
O75533	Q13435	SF3B1	SF3B2	MI:0006	Yokoi	2011	21981285	MI:0914	EBI-7467121	0.35
O75533	Q15393	SF3B1	SF3B3	MI:0006	Yokoi	2011	21981285	MI:0914	EBI-7467121	0.35
P49023	P02751	PXN	FN1	MI:0416	Takino	2011	21985969	MI:0403	EBI-7471739	0.49
P02751	P05556	FN1	ITGB1	MI:0416	Takino	2011	21985969	MI:0403	EBI-7471752	0.49
P50750	P36873	CDK9	PPP1CC	MI:0254	Ammosova	2011	21098020	MI:0208	EBI-8514142	0.28
P50750	P36873	CDK9	PPP1CC	MI:0254	Ammosova	2011	21533037	MI:0208	EBI-8662289	0.28
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0114	Bian	2011	21685874	MI:0407	EBI-6986785	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0114	Bian	2011	21685874	MI:0407	EBI-6986843	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0114	Bian	2011	21685874	MI:0407	EBI-6986961	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0065	Bian	2011	21685874	MI:0407	EBI-6986999	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0065	Bian	2011	21685874	MI:0407	EBI-6987070	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0065	Bian	2011	21685874	MI:0407	EBI-6987050	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0065	Bian	2011	21685874	MI:0407	EBI-6987019	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0065	Bian	2011	21685874	MI:0407	EBI-6987110	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0065	Bian	2011	21685874	MI:0407	EBI-6987130	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0065	Bian	2011	21685874	MI:0407	EBI-6987150	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987359	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987343	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987323	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987394	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987418	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987443	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987468	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987492	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987531	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987559	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987607	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987583	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987655	0.62
P68431	Q96ES7	HIST1H3A	CCDC101	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987631	0.62
Q96ES7	P68431	CCDC101	HIST1H3A	MI:0053	Bian	2011	21685874	MI:0407	EBI-6987694	0.62
P28482	P35236	MAPK1	PTPN7	MI:0007	Oh	1999	10415025	MI:0915	EBI-7060034	0.76
Q16539	P35236	MAPK14	PTPN7	MI:0007	Oh	1999	10415025	MI:0915	EBI-7060104	0.59
P35236	P28482	PTPN7	MAPK1	MI:0401	Oh	1999	10415025	MI:0208	EBI-7059979	0.76
P28482	P35236	MAPK1	PTPN7	MI:0254	Oh	1999	10415025	MI:0208	EBI-7060246	0.76
P28482	P35236	MAPK1	PTPN7	MI:0096	Oh	1999	10415025	MI:0915	EBI-7060152	0.76
Q9Y4E8	Q9Y4E8	USP15	USP15	MI:0071	Elliott	2011	22001210	MI:0407	EBI-7479199	0.65
Q9Y4E8	Q9Y4E8	USP15	USP15	MI:0071	Elliott	2011	22001210	MI:0407	EBI-7479154	0.65
Q13107	Q13107	USP4	USP4	MI:0071	Elliott	2011	22001210	MI:0407	EBI-7479291	0.56
Q13107	Q13107	USP4	USP4	MI:0071	Elliott	2011	22001210	MI:0407	EBI-7479253	0.56
P51784	P51784	USP11	USP11	MI:0071	Elliott	2011	22001210	MI:0407	EBI-7479372	0.44
Q9Y4E8	Q9Y4E8	USP15	USP15	MI:0071	Elliott	2011	22001210	MI:0915	EBI-7479305	0.65
Q9Y4E8	Q9Y4E8	USP15	USP15	MI:0114	Elliott	2011	22001210	MI:0407	EBI-7479413	0.65
Q9Y4E8	Q9Y4E8	USP15	USP15	MI:0826	Elliott	2011	22001210	MI:0407	EBI-7479496	0.65
Q13107	Q13107	USP4	USP4	MI:0077	Elliott	2011	22001210	MI:0407	EBI-7479567	0.56
P28482	P35236	MAPK1	PTPN7	MI:0007	Pettiford	2003	12592337	MI:0915	EBI-8605504	0.76
Q16829	Q16539	DUSP7	MAPK14	MI:0434	Dowd	1998	9788880	MI:0203	EBI-8686766	0.46
P28482	Q16829	MAPK1	DUSP7	MI:0434	Dowd	1998	9788880	MI:0203	EBI-8686775	0.46
Q16539	Q16829	MAPK14	DUSP7	MI:0254	Dowd	1998	9788880	MI:0208	EBI-8686792	0.46
Q16829	P28482	DUSP7	MAPK1	MI:0254	Dowd	1998	9788880	MI:0208	EBI-8686802	0.46
Q6WCQ1	P61586	MPRIP	RHOA	MI:0096	Koga	2005	15545284	MI:0915	EBI-6940130	0.50
Q6WCQ1	P61586	MPRIP	RHOA	MI:0096	Koga	2005	15545284	MI:0915	EBI-7380055	0.50
Q6WCQ1	P61586	MPRIP	RHOA	MI:0006	Koga	2005	15545284	MI:0914	EBI-6940245	0.50
Q6WCQ1	O14974	MPRIP	PPP1R12A	MI:0006	Koga	2005	15545284	MI:0914	EBI-6940245	0.56
O14974	P61586	PPP1R12A	RHOA	MI:0006	Koga	2005	15545284	MI:0914	EBI-6940218	0.35
O14974	Q6WCQ1	PPP1R12A	MPRIP	MI:0006	Koga	2005	15545284	MI:0914	EBI-6940218	0.56
O14974	P61586	PPP1R12A	RHOA	MI:0006	Koga	2005	15545284	MI:0914	EBI-7380100	0.35
O14974	Q6WCQ1	PPP1R12A	MPRIP	MI:0006	Koga	2005	15545284	MI:0914	EBI-7380100	0.56
P62140	P60660	PPP1CB	MYL6	MI:0434	Koga	2005	15545284	MI:0203	EBI-6940265	0.44
Q562F6	Q13257	SGOL2	MAD2L1	MI:0007	Orth	2011	21666598	MI:0915	EBI-6977169	0.65
Q562F6	Q13257	SGOL2	MAD2L1	MI:0007	Orth	2011	21666598	MI:0915	EBI-6977264	0.65
Q562F6	Q13257	SGOL2	MAD2L1	MI:0007	Orth	2011	21666598	MI:0915	EBI-6977282	0.65
Q15013	Q562F6	MAD2L1BP	SGOL2	MI:0007	Orth	2011	21666598	MI:0914	EBI-6977332	0.50
Q15013	Q13257	MAD2L1BP	MAD2L1	MI:0007	Orth	2011	21666598	MI:0914	EBI-6977332	0.86
Q562F6	Q15013	SGOL2	MAD2L1BP	MI:0007	Orth	2011	21666598	MI:0915	EBI-6977356	0.50
Q562F6	Q13257	SGOL2	MAD2L1	MI:0007	Orth	2011	21666598	MI:0915	EBI-6977389	0.65
Q562F6	Q562F6	SGOL2	SGOL2	MI:0007	Orth	2011	21666598	MI:0915	EBI-6977463	0.40
Q562F6	Q13257	SGOL2	MAD2L1	MI:0007	Orth	2011	21666598	MI:0914	EBI-6977481	0.65
Q562F6	P62136	SGOL2	PPP1CA	MI:0007	Orth	2011	21666598	MI:0914	EBI-6977481	0.46
Q562F6	P62136	SGOL2	PPP1CA	MI:0007	Orth	2011	21666598	MI:0914	EBI-6977517	0.46
Q562F6	Q13257	SGOL2	MAD2L1	MI:0007	Orth	2011	21666598	MI:0915	EBI-6977536	0.65
Q562F6	Q13257	SGOL2	MAD2L1	MI:0018	Orth	2011	21666598	MI:0915	EBI-6977563	0.65
Q562F6	Q14738	SGOL2	PPP2R5D	MI:0018	Orth	2011	21666598	MI:0915	EBI-6977678	0.55
Q5FBB7	Q14738	SGOL1	PPP2R5D	MI:0018	Orth	2011	21666598	MI:0915	EBI-6977699	0.55
Q562F6	Q13257	SGOL2	MAD2L1	MI:0006	Orth	2011	21666598	MI:0914	EBI-6977756	0.65
Q562F6	P62136	SGOL2	PPP1CA	MI:0006	Orth	2011	21666598	MI:0914	EBI-6977756	0.46
Q13257	Q14738	MAD2L1	PPP2R5D	MI:0096	Orth	2011	21666598	MI:0914	EBI-6978224	0.35
Q562F6	Q13257	SGOL2	MAD2L1	MI:0065	Orth	2011	21666598	MI:0407	EBI-6978263	0.65
Q562F6	Q99661	SGOL2	KIF2C	MI:0006	Orth	2011	21666598	MI:0914	EBI-6978350	0.35
Q562F6	P62136	SGOL2	PPP1CA	MI:0006	Orth	2011	21666598	MI:0914	EBI-6978350	0.46
Q562F6	Q13257	SGOL2	MAD2L1	MI:0006	Orth	2011	21666598	MI:0914	EBI-6978350	0.65
P10636	P49841	MAPT	GSK3B	MI:0424	Kawakami	2011	21985244	MI:0217	EBI-7470080	0.74
P49841	P10636	GSK3B	MAPT	MI:0424	Kawakami	2011	21985244	MI:0217	EBI-7470105	0.74
P49841	P10636	GSK3B	MAPT	MI:0424	Kawakami	2011	21985244	MI:0217	EBI-7470179	0.74
P49841	P10636	GSK3B	MAPT	MI:0424	Kawakami	2011	21985244	MI:0217	EBI-7470150	0.74
P49841	P49841	GSK3B	GSK3B	MI:0424	Kawakami	2011	21985244	MI:0217	EBI-7470208	0.73
P37840	P49841	SNCA	GSK3B	MI:0096	Kawakami	2011	21985244	MI:0407	EBI-7470284	0.54
P10636	P37840	MAPT	SNCA	MI:0096	Kawakami	2011	21985244	MI:0407	EBI-7470237	0.54
P10636	P49841	MAPT	GSK3B	MI:0096	Kawakami	2011	21985244	MI:0915	EBI-7470325	0.74
P10636	P37840	MAPT	SNCA	MI:0096	Kawakami	2011	21985244	MI:0915	EBI-7470325	0.54
P10636	P37840	MAPT	SNCA	MI:0096	Kawakami	2011	21985244	MI:0915	EBI-7470377	0.54
P10636	P08107	MAPT	HSPA1A	MI:0096	Kawakami	2011	21985244	MI:0915	EBI-7470377	0.40
P37840	P08107	SNCA	HSPA1A	MI:0096	Kawakami	2011	21985244	MI:0407	EBI-7470359	0.74
P49841	P08107	GSK3B	HSPA1A	MI:0096	Kawakami	2011	21985244	MI:0915	EBI-7470412	0.40
P49841	P37840	GSK3B	SNCA	MI:0096	Kawakami	2011	21985244	MI:0915	EBI-7470412	0.54
P67775	O15111	PPP2CA	CHUK	MI:0071	Kray	2005	16126728	MI:0914	EBI-7800985	0.35
P67775	Q9Y6K9	PPP2CA	IKBKG	MI:0071	Kray	2005	16126728	MI:0914	EBI-7801001	0.64
O14920	P67775	IKBKB	PPP2CA	MI:0071	Kray	2005	16126728	MI:0914	EBI-7800993	0.64
O14920	P67775	IKBKB	PPP2CA	MI:0006	Kray	2005	16126728	MI:0915	EBI-7801054	0.64
P67775	Q9Y6K9	PPP2CA	IKBKG	MI:0006	Kray	2005	16126728	MI:0915	EBI-7801108	0.64
O14920	Q9Y6K9	IKBKB	IKBKG	MI:0007	Kray	2005	16126728	MI:0915	EBI-7801249	0.97
Q9Y6K9	O14920	IKBKG	IKBKB	MI:0424	Kray	2005	16126728	MI:0217	EBI-7801310	0.97
P25963	Q9Y6K9	NFKBIA	IKBKG	MI:0424	Kray	2005	16126728	MI:0217	EBI-7801360	0.80
P25963	O14920	NFKBIA	IKBKB	MI:0424	Kray	2005	16126728	MI:0217	EBI-7801346	0.96
P25963	Q9Y6K9	NFKBIA	IKBKG	MI:0424	Kray	2005	16126728	MI:0217	EBI-7801346	0.80
O14920	Q9Y6K9	IKBKB	IKBKG	MI:0007	Kray	2005	16126728	MI:0915	EBI-7801423	0.97
Q9Y6K9	O14920	IKBKG	IKBKB	MI:0007	Kray	2005	16126728	MI:0915	EBI-7801518	0.97
Q9Y6K9	O15111	IKBKG	CHUK	MI:0007	Kray	2005	16126728	MI:0915	EBI-7801518	0.96
Q9Y6K9	O15111	IKBKG	CHUK	MI:0007	Kray	2005	16126728	MI:0915	EBI-7801510	0.96
P16104	P67775	H2AFX	PPP2CA	MI:0434	Nakada	2008	18758438	MI:0203	EBI-8061550	0.47
P16104	P60510	H2AFX	PPP4C	MI:0254	Nakada	2008	18758438	MI:0208	EBI-8061586	0.17
P16104	P67775	H2AFX	PPP2CA	MI:0254	Nakada	2008	18758438	MI:0914	EBI-8061596	0.47
P16104	P60510	H2AFX	PPP4C	MI:0254	Nakada	2008	18758438	MI:0208	EBI-8061672	0.17
Q14676	P60510	MDC1	PPP4C	MI:0254	Nakada	2008	18758438	MI:0914	EBI-8061697	0.23
P16104	P60510	H2AFX	PPP4C	MI:0254	Nakada	2008	18758438	MI:0208	EBI-8061688	0.17
P27487	P27487	DPP4	DPP4	MI:0028	Tang	2011	22001206	MI:0407	EBI-7475204	0.61
P27487	P27487	DPP4	DPP4	MI:0028	Tang	2011	22001206	MI:0407	EBI-7475236	0.61
P27487	P27487	DPP4	DPP4	MI:0028	Tang	2011	22001206	MI:0407	EBI-7475220	0.61
P27487	P27487	DPP4	DPP4	MI:0028	Tang	2011	22001206	MI:0407	EBI-7475291	0.61
P27487	P27487	DPP4	DPP4	MI:0028	Tang	2011	22001206	MI:0407	EBI-7475275	0.61
Q86TI2	Q86TI2	DPP9	DPP9	MI:0028	Tang	2011	22001206	MI:0407	EBI-7475347	0.56
Q86TI2	Q86TI2	DPP9	DPP9	MI:0016	Tang	2011	22001206	MI:0407	EBI-7475407	0.56
P27487	P27487	DPP4	DPP4	MI:0016	Tang	2011	22001206	MI:0407	EBI-7475458	0.61
P27487	P27487	DPP4	DPP4	MI:0016	Tang	2011	22001206	MI:0407	EBI-7475419	0.61
P27487	P27487	DPP4	DPP4	MI:0016	Tang	2011	22001206	MI:0407	EBI-7475505	0.61
P27487	P27487	DPP4	DPP4	MI:0016	Tang	2011	22001206	MI:0407	EBI-7475474	0.61
P27487	P27487	DPP4	DPP4	MI:0807	Tang	2011	22001206	MI:0915	EBI-7475708	0.61
P27487	P27487	DPP4	DPP4	MI:0807	Tang	2011	22001206	MI:0915	EBI-7475692	0.61
P27487	P27487	DPP4	DPP4	MI:0807	Tang	2011	22001206	MI:0915	EBI-7475724	0.61
P04626	P15309	ERBB2	ACPP	MI:0254	Zhang	2001	11067847	MI:0208	EBI-7435180	0.55
P28482	P15309	MAPK1	ACPP	MI:0254	Zhang	2001	11067847	MI:0208	EBI-7435212	0.17
Q9NQG6	O14925	MIEF1	TIMM23	MI:0029	Zhao	2011	21701560	MI:0403	EBI-6993550	0.35
Q9NQG6	Q15388	MIEF1	TOMM20	MI:0029	Zhao	2011	21701560	MI:0403	EBI-6993550	0.35
Q9NQG6	Q9NQG6	MIEF1	MIEF1	MI:0030	Zhao	2011	21701560	MI:0915	EBI-6993594	0.52
O00429	O00429	DNM1L	DNM1L	MI:0030	Zhao	2011	21701560	MI:0915	EBI-6993609	0.40
Q9NQG6	Q9NQG6	MIEF1	MIEF1	MI:0007	Zhao	2011	21701560	MI:0915	EBI-6993649	0.52
Q9NQG6	O00429	MIEF1	DNM1L	MI:0007	Zhao	2011	21701560	MI:0915	EBI-6993684	0.54
Q9NQG6	O00429	MIEF1	DNM1L	MI:0007	Zhao	2011	21701560	MI:0915	EBI-6993703	0.54
Q9NQG6	O00429	MIEF1	DNM1L	MI:0007	Zhao	2011	21701560	MI:0915	EBI-6993725	0.54
Q9NQG6	Q9Y3D6	MIEF1	FIS1	MI:0007	Zhao	2011	21701560	MI:0914	EBI-6993764	0.54
Q9NQG6	O00429	MIEF1	DNM1L	MI:0007	Zhao	2011	21701560	MI:0914	EBI-6993764	0.54
Q9NQG6	O00429	MIEF1	DNM1L	MI:0007	Zhao	2011	21701560	MI:0915	EBI-6993744	0.54
Q9Y3D6	Q9NQG6	FIS1	MIEF1	MI:0007	Zhao	2011	21701560	MI:0915	EBI-6993803	0.54
Q9NQG6	Q9Y3D6	MIEF1	FIS1	MI:0007	Zhao	2011	21701560	MI:0915	EBI-6993785	0.54
O00429	Q9NQG6	DNM1L	MIEF1	MI:0007	Zhao	2011	21701560	MI:0915	EBI-6993837	0.54
O00429	Q9NQG6	DNM1L	MIEF1	MI:0416	Zhao	2011	21701560	MI:0403	EBI-6994040	0.54
O00429	Q9NQG6	DNM1L	MIEF1	MI:0416	Zhao	2011	21701560	MI:0403	EBI-6994001	0.54
Q9NQG6	O00429	MIEF1	DNM1L	MI:0416	Zhao	2011	21701560	MI:0403	EBI-6994021	0.54
Q9Y3D6	Q9NQG6	FIS1	MIEF1	MI:0416	Zhao	2011	21701560	MI:0403	EBI-6994053	0.54
Q15256	Q16539	PTPRR	MAPK14	MI:0096	Blanco	1999	10601328	MI:0915	EBI-7157200	0.56
P28482	Q15256	MAPK1	PTPRR	MI:0434	Blanco	1999	10601328	MI:0915	EBI-7157244	0.62
Q16539	Q15256	MAPK14	PTPRR	MI:0434	Blanco	1999	10601328	MI:0915	EBI-7157276	0.56
P28482	Q15256	MAPK1	PTPRR	MI:0416	Blanco	1999	10601328	MI:0403	EBI-7157309	0.62
Q15256	Q16539	PTPRR	MAPK14	MI:0416	Blanco	1999	10601328	MI:0403	EBI-7157364	0.56
P20701	P08575	ITGAL	PTPRC	MI:0018	Geng	2005	15946252	MI:0915	EBI-7654192	0.51
P20701	P08575	ITGAL	PTPRC	MI:0096	Geng	2005	15946252	MI:0915	EBI-7654267	0.51
O60260	O60260	PARK2	PARK2	MI:0096	Chaugule	2011	21694720	MI:0407	EBI-6989946	0.62
O60260	O60260	PARK2	PARK2	MI:0096	Chaugule	2011	21694720	MI:0407	EBI-6989887	0.62
O60260	P68036	PARK2	UBE2L3	MI:0096	Chaugule	2011	21694720	MI:0407	EBI-6989997	0.44
O60260	O60260	PARK2	PARK2	MI:0077	Chaugule	2011	21694720	MI:0407	EBI-6990036	0.62
O60260	O60260	PARK2	PARK2	MI:0065	Chaugule	2011	21694720	MI:0407	EBI-6990065	0.62
O60260	O60260	PARK2	PARK2	MI:0065	Chaugule	2011	21694720	MI:0407	EBI-6990086	0.62
P12931	Q16825	SRC	PTPN21	MI:0006	Cardone	2004	15143158	MI:0915	EBI-7186498	0.40
P12931	Q16825	SRC	PTPN21	MI:0006	Cardone	2004	15143158	MI:0915	EBI-7186509	0.40
P27361	P62136	MAPK3	PPP1CA	MI:0434	Kim	2003	12840032	MI:0203	EBI-6958446	0.44
P62136	P28482	PPP1CA	MAPK1	MI:0434	Kim	2003	12840032	MI:0203	EBI-6958455	0.44
P27361	P51452	MAPK3	DUSP3	MI:0434	Kim	2003	12840032	MI:0203	EBI-6958522	0.44
P23467	P27361	PTPRB	MAPK3	MI:0434	Kim	2003	12840032	MI:0203	EBI-6958493	0.62
P28482	P23467	MAPK1	PTPRB	MI:0434	Kim	2003	12840032	MI:0203	EBI-6958513	0.44
P67775	P27361	PPP2CA	MAPK3	MI:0434	Kim	2003	12840032	MI:0203	EBI-6958565	0.46
P67775	P28482	PPP2CA	MAPK1	MI:0434	Kim	2003	12840032	MI:0203	EBI-6958540	0.46
P28482	P51452	MAPK1	DUSP3	MI:0434	Kim	2003	12840032	MI:0203	EBI-6958531	0.44
P67775	P27361	PPP2CA	MAPK3	MI:0254	Kim	2003	12840032	MI:0208	EBI-6958584	0.46
P28482	P67775	MAPK1	PPP2CA	MI:0254	Kim	2003	12840032	MI:0208	EBI-6958594	0.46
P27361	Q16828	MAPK3	DUSP6	MI:0019	Kim	2003	12840032	MI:0915	EBI-6958614	0.40
Q16828	P28482	DUSP6	MAPK1	MI:0019	Kim	2003	12840032	MI:0915	EBI-6958623	0.40
Q29983	P17931	MICA	LGALS3	MI:0007	Tsuboi	2011	21712812	MI:0915	EBI-6998296	0.52
P17931	Q29983	LGALS3	MICA	MI:0030	Tsuboi	2011	21712812	MI:0915	EBI-6998324	0.52
Q29983	P26718	MICA	KLRK1	MI:0107	Tsuboi	2011	21712812	MI:0407	EBI-6998347	0.62
Q92729	P10721	PTPRU	KIT	MI:0006	Taniguchi	1999	10397721	MI:0915	EBI-7052354	0.40
Q92729	P10721	PTPRU	KIT	MI:0006	Taniguchi	1999	10397721	MI:0915	EBI-7052391	0.40
P45984	Q9Y6W6	MAPK9	DUSP10	MI:0434	Zhang	2005	16288922	MI:0203	EBI-7898745	0.44
P05186	Q04206	ALPL	RELA	MI:0254	Hu	2004	15208311	MI:0208	EBI-7206915	0.17
P05186	Q04206	ALPL	RELA	MI:0254	Hu	2004	15208311	MI:0208	EBI-7206925	0.17
P05186	P25963	ALPL	NFKBIA	MI:0254	Hu	2004	15208311	MI:0208	EBI-7206935	0.17
P05186	Q13114	ALPL	TRAF3	MI:0007	Hu	2004	15208311	MI:0915	EBI-7206953	0.40
Q12933	P05186	TRAF2	ALPL	MI:0007	Hu	2004	15208311	MI:0915	EBI-7206962	0.40
Q99558	P05186	MAP3K14	ALPL	MI:0007	Hu	2004	15208311	MI:0915	EBI-7207016	0.61
Q99558	P05186	MAP3K14	ALPL	MI:0007	Hu	2004	15208311	MI:0915	EBI-7206971	0.61
Q99558	P05186	MAP3K14	ALPL	MI:0401	Hu	2004	15208311	MI:0407	EBI-7207033	0.61
P05186	Q99558	ALPL	MAP3K14	MI:0019	Hu	2004	15208311	MI:0407	EBI-7207050	0.61
P08648	P05556	ITGA5	ITGB1	MI:0411	Humtsoe	2005	16099422	MI:0915	EBI-7784830	0.67
P08648	O14495	ITGA5	PPAP2B	MI:0411	Humtsoe	2005	16099422	MI:0915	EBI-7784830	0.40
P08648	P05556	ITGA5	ITGB1	MI:0411	Humtsoe	2005	16099422	MI:0915	EBI-7784792	0.67
P06756	P05106	ITGAV	ITGB3	MI:0411	Humtsoe	2005	16099422	MI:0915	EBI-7784897	0.89
P06756	O14495	ITGAV	PPAP2B	MI:0411	Humtsoe	2005	16099422	MI:0915	EBI-7784867	0.40
P06756	P05106	ITGAV	ITGB3	MI:0411	Humtsoe	2005	16099422	MI:0915	EBI-7784867	0.89
P49593	Q9UK73	PPM1F	FEM1B	MI:0096	Tan	2001	11559703	MI:0407	EBI-7975025	0.54
Q9UK73	P49593	FEM1B	PPM1F	MI:0007	Tan	2001	11559703	MI:0915	EBI-7975096	0.54
Q9UQM7	P49593	CAMK2A	PPM1F	MI:0434	Tan	2001	11559703	MI:0203	EBI-7975161	0.44
P49961	Q96S59	ENTPD1	RANBP9	MI:0018	Wu	2006	16478441	MI:0915	EBI-8074745	0.58
P49961	Q96S59	ENTPD1	RANBP9	MI:0006	Wu	2006	16478441	MI:0915	EBI-8074822	0.58
P49961	Q96S59	ENTPD1	RANBP9	MI:0007	Wu	2006	16478441	MI:0915	EBI-8074840	0.58
P49961	Q96S59	ENTPD1	RANBP9	MI:0006	Wu	2006	16478441	MI:0915	EBI-8074861	0.58
P49961	Q96S59	ENTPD1	RANBP9	MI:0006	Wu	2006	16478441	MI:0915	EBI-8074869	0.58
P98170	Q9Y2U5	XIAP	MAP3K2	MI:0006	Takeda	2014	24975362	MI:0915	EBI-10097939	0.40
Q8IVP5	Q9GZQ8	FUNDC1	MAP1LC3B	MI:0416	Wu	2014	24671035	MI:0403	EBI-10106602	0.78
Q8IVP5	Q9GZQ8	FUNDC1	MAP1LC3B	MI:0006	Wu	2014	24671035	MI:0915	EBI-10106559	0.78
Q9GZQ8	Q8IVP5	MAP1LC3B	FUNDC1	MI:0006	Wu	2014	24671035	MI:0915	EBI-10106582	0.78
P60520	Q8IZQ1	GABARAPL2	WDFY3	MI:0007	Lystad	2014	24668264	MI:0915	EBI-10106953	0.61
Q6IAW1	Q8IZQ1	GABARAP	WDFY3	MI:0007	Lystad	2014	24668264	MI:0915	EBI-10106921	0.66
Q8IZQ1	Q9BXW4	WDFY3	MAP1LC3C	MI:0007	Lystad	2014	24668264	MI:0915	EBI-10106915	0.64
Q8IZQ1	Q9H0R8	WDFY3	GABARAPL1	MI:0007	Lystad	2014	24668264	MI:0915	EBI-10106947	0.61
Q9BXW4	Q8IZQ1	MAP1LC3C	WDFY3	MI:0007	Lystad	2014	24668264	MI:0914	EBI-10107161	0.64
Q9BXW4	Q13501	MAP1LC3C	SQSTM1	MI:0007	Lystad	2014	24668264	MI:0914	EBI-10107161	0.70
Q6IAW1	Q8IZQ1	GABARAP	WDFY3	MI:0007	Lystad	2014	24668264	MI:0915	EBI-10106988	0.66
Q6IAW1	Q8IZQ1	GABARAP	WDFY3	MI:0007	Lystad	2014	24668264	MI:0915	EBI-10106976	0.66
